ZIP_CODE,DUNs,DUNs.1,utility,short_zip,city,state
2338,006952626,6952626,MECO,2338,Halifax,MA
2339,006952626,6952626,MECO,2339,Hanover,MA
2340,006952626,6952626,MECO,2340,Hanover,MA
2341,006952626,6952626,MECO,2341,Hanson,MA
2343,006952626,6952626,MECO,2343,Holbrook,MA
2344,006953848,6953848,COME,2344,Middleboro,MA
2345,006953848,6953848,COME,2345,Manomet,MA
2346,006953848,6953848,COME,2346,Middleboro,MA
2347,006953848,6953848,COME,2347,Lakeville,MA
2348,006953848,6953848,COME,2348,Middleboro,MA
2349,006953848,6953848,COME,2349,Middleboro,MA
2351,006952626,6952626,MECO,2351,Abington,MA
2355,006953848,6953848,COME,2355,North Carver,MA
2356,006952626,6952626,MECO,2356,North Easton,MA
2357,006952626,6952626,MECO,2357,North Easton,MA
2358,006953848,6953848,COME,2358,North Pembroke,MA
2359,006953848,6953848,COME,2359,Pembroke,MA
2359,006952626,6952626,MECO,2359,Pembroke,MA
2360,006953848,6953848,COME,2360,Plymouth,MA
2361,006953848,6953848,COME,2361,Plymouth,MA
2362,006953848,6953848,COME,2362,Plymouth,MA
2364,006953848,6953848,COME,2364,Kingston,MA
2366,006953848,6953848,COME,2366,South Carver,MA
2367,006953848,6953848,COME,2367,Plympton,MA
2368,006951552,6951552,BECO,2368,Randolph,MA
2368,006952626,6952626,MECO,2368,Randolph,MA
2370,006952626,6952626,MECO,2370,Rockland,MA
2375,006952626,6952626,MECO,2375,South Easton,MA
2379,006952626,6952626,MECO,2379,West Bridgewater,MA
2381,006953848,6953848,COME,2381,White Horse Beach,MA
2382,006952626,6952626,MECO,2382,Whitman,MA
2420,006951552,6951552,BECO,2420,Lexington,MA
2421,006951552,6951552,BECO,2421,Lexington,MA
2445,006951552,6951552,BECO,2445,Brookline,MA
2446,006951552,6951552,BECO,2446,Brookline,MA
2446,006952626,6952626,MECO,2446,Brookline,MA
2447,006951552,6951552,BECO,2447,Brookline Village,MA
2451,006951552,6951552,BECO,2451,WALTHAM,MA
2452,006951552,6951552,BECO,2452,Waltham,MA
2453,006951552,6951552,BECO,2453,WALTHAM,MA
2454,006951552,6951552,BECO,2454,Waltham,MA
2455,006951552,6951552,BECO,2455,North Waltham,MA
2458,006951552,6951552,BECO,2458,Newton,MA
2459,006951552,6951552,BECO,2459,Newton Center,MA
2460,006951552,6951552,BECO,2460,Newtonville,MA
2461,006951552,6951552,BECO,2461,Newton Highlands,MA
2462,006951552,6951552,BECO,2462,Newton Lower Falls,MA
2464,006951552,6951552,BECO,2464,Newton Upper Falls,MA
2465,006951552,6951552,BECO,2465,West Newton,MA
2466,006951552,6951552,BECO,2466,Auburndale,MA
2467,006951552,6951552,BECO,2467,Chestnut Hill,MA
2468,006951552,6951552,BECO,2468,Waban,MA
2471,006951552,6951552,BECO,2471,Watertown,MA
2472,006951552,6951552,BECO,2472,Watertown,MA
2474,006951552,6951552,BECO,2474,Arlington,MA
2474,006952626,6952626,MECO,2474,Arlington,MA
2475,006951552,6951552,BECO,2475,Arlington Heights,MA
2476,006951552,6951552,BECO,2476,Arlington,MA
2477,006951552,6951552,BECO,2477,Watertown,MA
2478,006952626,6952626,MECO,2478,BELMONT,MA
2481,006951552,6951552,BECO,2481,Wellesley Hills,MA
2492,006951552,6951552,BECO,2492,Needham,MA
2493,006951552,6951552,BECO,2493,Weston,MA
2494,006951552,6951552,BECO,2494,Needham Heights,MA
2495,006951552,6951552,BECO,2495,Newton,MA
2532,006953848,6953848,COME,2532,Buzzards Bay,MA
2534,006953848,6953848,COME,2534,Cataumet,MA
2535,006953848,6953848,COME,2535,Chilmark,MA
2536,006953848,6953848,COME,2536,East Falmouth,MA
2536,006952626,6952626,MECO,2536,East Falmouth,MA
2537,006953848,6953848,COME,2537,East Sandwich,MA
2538,006953848,6953848,COME,2538,East Wareham,MA
2539,006953848,6953848,COME,2539,Edgartown,MA
2540,006953848,6953848,COME,2540,Falmouth,MA
2541,006953848,6953848,COME,2541,Falmouth,MA
2543,006953848,6953848,COME,2543,Falmouth,MA
2553,006953848,6953848,COME,2553,Monument Beach,MA
2554,007998644,7998644,NGNTKT,2554,Nantucket,MA
2556,006953848,6953848,COME,2556,North Falmouth,MA
2557,006953848,6953848,COME,2557,Oak Bluffs,MA
2558,006953848,6953848,COME,2558,Onset,MA
2559,006953848,6953848,COME,2559,Pocasset,MA
2561,006953848,6953848,COME,2561,Sagamore,MA
2562,006953848,6953848,COME,2562,Sagamore Beach,MA
2563,006953848,6953848,COME,2563,Sandwich,MA
2564,006953848,6953848,COME,2564,Siasconset,MA
2564,007998644,7998644,NGNTKT,2564,Siasconset,MA
2565,006953848,6953848,COME,2565,North Falmouth,MA
2568,006953848,6953848,COME,2568,Vineyard Haven,MA
2571,006953848,6953848,COME,2571,Wareham,MA
2573,006953848,6953848,COME,2573,Vineyard Haven,MA
2574,006953848,6953848,COME,2574,West Falmouth,MA
2575,006953848,6953848,COME,2575,West Tisbury,MA
2576,006953848,6953848,COME,2576,West Wareham,MA
2584,007998644,7998644,NGNTKT,2584,Nantucket,MA
2601,006953848,6953848,COME,2601,Hyannis,MA
2630,006953848,6953848,COME,2630,Barnstable,MA
2631,006953848,6953848,COME,2631,Brewster,MA
2632,006953848,6953848,COME,2632,Centerville,MA
2633,006953848,6953848,COME,2633,Chatham,MA
2635,006953848,6953848,COME,2635,Cotuit,MA
2638,006953848,6953848,COME,2638,Dennis,MA
2639,006953848,6953848,COME,2639,DENNIS PORT,MA
2641,006953848,6953848,COME,2641,East Dennis,MA
2642,006953848,6953848,COME,2642,Eastham,MA
2643,006953848,6953848,COME,2643,East Orleans,MA
2644,006953848,6953848,COME,2644,Forestdale,MA
2645,006953848,6953848,COME,2645,Harwich,MA
2646,006953848,6953848,COME,2646,Harwich Port,MA
2647,006953848,6953848,COME,2647,Hyannis Port,MA
2648,006953848,6953848,COME,2648,Marstons Mills,MA
2649,006953848,6953848,COME,2649,Mashpee,MA
2650,006953848,6953848,COME,2650,North Chatham,MA
2651,006953848,6953848,COME,2651,North Eastham,MA
2652,006953848,6953848,COME,2652,North Truro,MA
2653,006953848,6953848,COME,2653,Orleans,MA
2655,006953848,6953848,COME,2655,Osterville,MA
2657,006953848,6953848,COME,2657,Provincetown,MA
2659,006953848,6953848,COME,2659,South Chatham,MA
2660,006953848,6953848,COME,2660,South Dennis,MA
2661,006953848,6953848,COME,2661,South Harwich,MA
2662,006953848,6953848,COME,2662,South Orleans,MA
2663,006953848,6953848,COME,2663,South Wellfleet,MA
2664,006953848,6953848,COME,2664,South Yarmouth,MA
2666,006953848,6953848,COME,2666,Truro,MA
2667,006953848,6953848,COME,2667,Wellfleet,MA
2668,006953848,6953848,COME,2668,West Barnstable,MA
2669,006953848,6953848,COME,2669,West Chatham,MA
2670,006953848,6953848,COME,2670,West Dennis,MA
2671,006953848,6953848,COME,2671,West Harwich,MA
2672,006953848,6953848,COME,2672,West Hyannisport,MA
2673,006953848,6953848,COME,2673,West Yarmouth,MA
2675,006953848,6953848,COME,2675,Yarmouth Port,MA
2702,006953848,6953848,COME,2702,Assonet,MA
2703,006952626,6952626,MECO,2703,Attleboro,MA
2712,006952626,6952626,MECO,2712,Chartley,MA
2714,006953848,6953848,COME,2714,Dartmouth,MA
2715,006952626,6952626,MECO,2715,Dighton,MA
2717,006953848,6953848,COME,2717,East Freetown,MA
2719,006953848,6953848,COME,2719,Fairhaven,MA
2720,006952626,6952626,MECO,2720,Fall River,MA
2721,006952626,6952626,MECO,2721,Fall River,MA
2722,006952626,6952626,MECO,2722,Fall River,MA
2723,006952626,6952626,MECO,2723,Fall River,MA
2724,006952626,6952626,MECO,2724,Fall River,MA
2725,006952626,6952626,MECO,2725,Somerset,MA
2726,006952626,6952626,MECO,2726,Somerset,MA
2738,006953848,6953848,COME,2738,Marion,MA
2739,006953848,6953848,COME,2739,Mattapoisett,MA
2740,006953848,6953848,COME,2740,New Bedford,MA
2740,006952626,6952626,MECO,2740,New Bedford,MA
2741,006953848,6953848,COME,2741,New Bedford,MA
2741,006952626,6952626,MECO,2741,New Bedford,MA
2742,006953848,6953848,COME,2742,New Bedford,MA
2742,006952626,6952626,MECO,2742,New Bedford,MA
2743,006953848,6953848,COME,2743,Acushnet,MA
2743,006952626,6952626,MECO,2743,Acushnet,MA
2744,006953848,6953848,COME,2744,New Bedford,MA
2744,006952626,6952626,MECO,2744,New Bedford,MA
2745,006953848,6953848,COME,2745,New Bedford,MA
2746,006953848,6953848,COME,2746,New Bedford,MA
2746,006952626,6952626,MECO,2746,New Bedford,MA
2747,006953848,6953848,COME,2747,North Dartmouth,MA
2747,006952626,6952626,MECO,2747,North Dartmouth,MA
2748,006953848,6953848,COME,2748,South Dartmouth,MA
2760,006952626,6952626,MECO,2760,North Attleboro,MA
2761,006952626,6952626,MECO,2761,North Attleboro,MA
2762,006952626,6952626,MECO,2762,Plainville,MA
2763,006952626,6952626,MECO,2763,Attleboro Falls,MA
2764,006952626,6952626,MECO,2764,North Dighton,MA
2766,006952626,6952626,MECO,2766,Norton,MA
2769,006952626,6952626,MECO,2769,Rehoboth,MA
2770,006953848,6953848,COME,2770,Rochester,MA
2771,006952626,6952626,MECO,2771,Seekonk,MA
2777,006952626,6952626,MECO,2777,Swansea,MA
2790,006953848,6953848,COME,2790,Westport,MA
2790,006952626,6952626,MECO,2790,Westport,MA
2791,006952626,6952626,MECO,2791,Westport Point,MA
2842,006952626,6952626,MECO,2842,MIDDLETOWN,MA
5501,006952626,6952626,MECO,5501,Andover,MA
5544,006952626,6952626,MECO,5544,Andover,MA
6608,006956551,6956551,WMECO,6608,BRIDGEPORT,CT
7001,006973812,6973812,PSEG,7001,AVENEL,NJ
7002,006973812,6973812,PSEG,7002,BAYONNE,NJ
7003,006973358,6973358,JCPL,7003,BLOOMFIELD,NJ
7003,006973812,6973812,PSEG,7003,BLOOMFIELD,NJ
7004,006973358,6973358,JCPL,7004,FAIRFIELD,NJ
7004,006973812,6973812,PSEG,7004,FAIRFIELD,NJ
7005,006971618NJ,006971618NJ,ACE,7005,BOONTON,NJ
7005,006973358,6973358,JCPL,7005,BOONTON,NJ
7006,006973812,6973812,PSEG,7006,CALDWELL,NJ
7008,006973812,6973812,PSEG,7008,CARTERET,NJ
7009,006973812,6973812,PSEG,7009,CEDAR GROVE,NJ
7010,006973812,6973812,PSEG,7010,CLIFFSIDE PARK,NJ
7011,006973358,6973358,JCPL,7011,CLIFTON,NJ
7011,006973812,6973812,PSEG,7011,CLIFTON,NJ
7012,006973812,6973812,PSEG,7012,CLIFTON,NJ
7013,006973812,6973812,PSEG,7013,CLIFTON,NJ
7014,006973812,6973812,PSEG,7014,CLIFTON,NJ
7015,006973812,6973812,PSEG,7015,CLIFTON,NJ
7016,006973812,6973812,PSEG,7016,CRANFORD,NJ
7017,006973812,6973812,PSEG,7017,EAST ORANGE,NJ
7018,006973812,6973812,PSEG,7018,EAST ORANGE,NJ
7020,006973812,6973812,PSEG,7020,EDGEWATER,NJ
7021,006973812,6973812,PSEG,7021,ESSEX FELLS,NJ
7022,006973812,6973812,PSEG,7022,FAIRVIEW,NJ
7023,006973812,6973812,PSEG,7023,FANWOOD,NJ
7024,006973812,6973812,PSEG,7024,FORT LEE,NJ
7026,006973812,6973812,PSEG,7026,GARFIELD,NJ
7027,006973812,6973812,PSEG,7027,GARWOOD,NJ
7028,006973812,6973812,PSEG,7028,GLEN RIDGE,NJ
7029,006971618NJ,006971618NJ,ACE,7029,HARRISON,NJ
7029,006973812,6973812,PSEG,7029,HARRISON,NJ
7029,617976758,617976758,RECO,7029,HARRISON,NJ
7030,006973358,6973358,JCPL,7030,CHESTER,NJ
7030,006973812,6973812,PSEG,7030,CHESTER,NJ
7031,006973812,6973812,PSEG,7031,NORTH ARLINGTON,NJ
7032,006973812,6973812,PSEG,7032,KEARNY,NJ
7033,006973812,6973812,PSEG,7033,KENILWORTH,NJ
7034,006973358,6973358,JCPL,7034,LAKE HIAWATHA,NJ
7034,006973812,6973812,PSEG,7034,LAKE HIAWATHA,NJ
7035,006973358,6973358,JCPL,7035,LINCOLN PARK,NJ
7035,006973812,6973812,PSEG,7035,LINCOLN PARK,NJ
7036,006971618NJ,006971618NJ,ACE,7036,LINDEN,NJ
7036,006973358,6973358,JCPL,7036,LINDEN,NJ
7036,006973812,6973812,PSEG,7036,LINDEN,NJ
7039,006973358,6973358,JCPL,7039,LIVINGSTON,NJ
7039,006973812,6973812,PSEG,7039,LIVINGSTON,NJ
7040,006973358,6973358,JCPL,7040,MAPLEWOOD,NJ
7040,006973812,6973812,PSEG,7040,MAPLEWOOD,NJ
7040,617976758,617976758,RECO,7040,MAPLEWOOD,NJ
7041,006973358,6973358,JCPL,7041,MILLBURN,NJ
7041,006973812,6973812,PSEG,7041,MILLBURN,NJ
7042,006973358,6973358,JCPL,7042,MONTCLAIR,NJ
7042,006973812,6973812,PSEG,7042,MONTCLAIR,NJ
7043,006973812,6973812,PSEG,7043,MONTCLAIR,NJ
7044,006971618NJ,006971618NJ,ACE,7044,VERONA,NJ
7044,006973812,6973812,PSEG,7044,VERONA,NJ
7045,006973358,6973358,JCPL,7045,MONTVILLE,NJ
7046,006973358,6973358,JCPL,7046,MOUNTAIN LAKES,NJ
7047,006973812,6973812,PSEG,7047,NORTH BERGEN,NJ
7047,617976758,617976758,RECO,7047,NORTH BERGEN,NJ
7050,006973358,6973358,JCPL,7050,ORANGE,NJ
7050,006973812,6973812,PSEG,7050,ORANGE,NJ
7052,006973812,6973812,PSEG,7052,WEST ORANGE,NJ
7054,006973358,6973358,JCPL,7054,PARSIPPANY,NJ
7054,006973812,6973812,PSEG,7054,PARSIPPANY,NJ
7055,006973812,6973812,PSEG,7055,PASSAIC,NJ
7057,006973812,6973812,PSEG,7057,WALLINGTON,NJ
7058,006973358,6973358,JCPL,7058,PINE BROOK,NJ
7059,006971618NJ,006971618NJ,ACE,7059,WARREN,NJ
7059,006973358,6973358,JCPL,7059,WARREN,NJ
7059,006973812,6973812,PSEG,7059,WARREN,NJ
7060,006973812,6973812,PSEG,7060,PLAINFIELD,NJ
7062,006973812,6973812,PSEG,7062,PLAINFIELD,NJ
7063,006973358,6973358,JCPL,7063,PLAINFIELD,NJ
7063,006973812,6973812,PSEG,7063,PLAINFIELD,NJ
7064,006973812,6973812,PSEG,7064,PORT READING,NJ
7065,006973812,6973812,PSEG,7065,RAHWAY,NJ
7066,006973812,6973812,PSEG,7066,CLARK,NJ
7067,006973358,6973358,JCPL,7067,COLONIA,NJ
7067,006973812,6973812,PSEG,7067,COLONIA,NJ
7068,006973812,6973812,PSEG,7068,ROSELAND,NJ
7069,006973358,6973358,JCPL,7069,WATCHUNG,NJ
7069,006973812,6973812,PSEG,7069,WATCHUNG,NJ
7070,006973812,6973812,PSEG,7070,RUTHERFORD,NJ
7071,006973812,6973812,PSEG,7071,LYNDHURST,NJ
7072,006973812,6973812,PSEG,7072,CARLSTADT,NJ
7073,006973812,6973812,PSEG,7073,EAST RUTHERFORD,NJ
7074,006973812,6973812,PSEG,7074,MOONACHIE,NJ
7075,006973812,6973812,PSEG,7075,WOOD RIDGE,NJ
7076,006973812,6973812,PSEG,7076,SCOTCH PLAINS,NJ
7077,006973812,6973812,PSEG,7077,SEWAREN,NJ
7078,006971618NJ,006971618NJ,ACE,7078,SHORT HILLS,NJ
7078,006973358,6973358,JCPL,7078,SHORT HILLS,NJ
7078,006973812,6973812,PSEG,7078,SHORT HILLS,NJ
7079,006973812,6973812,PSEG,7079,SOUTH ORANGE,NJ
7080,006973812,6973812,PSEG,7080,SOUTH PLAINFIELD,NJ
7081,006973358,6973358,JCPL,7081,SPRINGFIELD,NJ
7081,006973812,6973812,PSEG,7081,SPRINGFIELD,NJ
7082,006971618NJ,006971618NJ,ACE,7082,TOWACO,NJ
7082,006973358,6973358,JCPL,7082,TOWACO,NJ
7082,006973812,6973812,PSEG,7082,TOWACO,NJ
7083,006973358,6973358,JCPL,7083,UNION,NJ
7083,006973812,6973812,PSEG,7083,UNION,NJ
7086,006973812,6973812,PSEG,7086,WEEHAWKEN,NJ
7087,006973812,6973812,PSEG,7087,UNION CITY,NJ
7088,006973812,6973812,PSEG,7088,VAUXHALL,NJ
7090,006973358,6973358,JCPL,7090,WESTFIELD,NJ
7090,006973812,6973812,PSEG,7090,WESTFIELD,NJ
7092,006973358,6973358,JCPL,7092,MOUNTAINSIDE,NJ
7092,006973812,6973812,PSEG,7092,MOUNTAINSIDE,NJ
7093,006973812,6973812,PSEG,7093,WEST NEW YORK ,NJ
7094,006973812,6973812,PSEG,7094,SECAUCUS,NJ
7095,006973812,6973812,PSEG,7095,WOODBRIDGE,NJ
7097,006973812,6973812,PSEG,7097,JERSEY CITY,NJ
7099,006973812,6973812,PSEG,7099,KEARNY,NJ
7101,006971618NJ,006971618NJ,ACE,7101,NEWARK,NJ
7102,006973812,6973812,PSEG,7102,NEWARK,NJ
7103,006973812,6973812,PSEG,7103,NEWARK,NJ
7104,006973812,6973812,PSEG,7104,NEWARK,NJ
7105,006973812,6973812,PSEG,7105,NEWARK,NJ
7106,006973812,6973812,PSEG,7106,NEWARK,NJ
7107,006973812,6973812,PSEG,7107,NEWARK,NJ
7108,006973812,6973812,PSEG,7108,NEWARK,NJ
7109,006973812,6973812,PSEG,7109,BELLEVILLE,NJ
7110,006973812,6973812,PSEG,7110,NUTLEY,NJ
7111,006973812,6973812,PSEG,7111,IRVINGTON,NJ
7112,006973358,6973358,JCPL,7112,NEWARK,NJ
7112,006973812,6973812,PSEG,7112,NEWARK,NJ
7114,006973812,6973812,PSEG,7114,NEWARK,NJ
7174,006973812,6973812,PSEG,7174,NEWARK,NJ
7201,006973812,6973812,PSEG,7201,ELIZABETH,NJ
7202,006973812,6973812,PSEG,7202,ELIZABETH,NJ
7203,006973812,6973812,PSEG,7203,ROSELLE,NJ
7204,006973358,6973358,JCPL,7204,ROSELLE PARK,NJ
7204,006973812,6973812,PSEG,7204,ROSELLE PARK,NJ
7205,006973358,6973358,JCPL,7205,HILLSIDE,NJ
7205,006973812,6973812,PSEG,7205,HILLSIDE,NJ
7206,006973812,6973812,PSEG,7206,ELIZABETHPORT,NJ
7208,006973812,6973812,PSEG,7208,ELIZABETH,NJ
7302,006973812,6973812,PSEG,7302,JERSEY CITY,NJ
7304,006973812,6973812,PSEG,7304,JERSEY CITY,NJ
7305,006973812,6973812,PSEG,7305,JERSEY CITY,NJ
7306,006973812,6973812,PSEG,7306,JERSEY CITY,NJ
7307,006973812,6973812,PSEG,7307,JERSEY CITY,NJ
7310,006973812,6973812,PSEG,7310,JERSEY CITY,NJ
7311,006973812,6973812,PSEG,7311,JERSEY CITY,NJ
7395,006973812,6973812,PSEG,7395,JERSEY CITY,NJ
7399,006973812,6973812,PSEG,7399,JERSEY CITY,NJ
7401,006973812,6973812,PSEG,7401,ALLENDALE,PA
7401,617976758,617976758,RECO,7401,ALLENDALE,PA
7403,006973358,6973358,JCPL,7403,BLOOMINGDALE,NJ
7405,006973358,6973358,JCPL,7405,BUTLER,NJ
7405,006973812,6973812,PSEG,7405,BUTLER,NJ
7407,006973812,6973812,PSEG,7407,ELMWOOD PARK,NJ
7410,006971618NJ,006971618NJ,ACE,7410,FAIR LAWN,NJ
7410,006973812,6973812,PSEG,7410,FAIR LAWN,NJ
7416,006971618NJ,006971618NJ,ACE,7416,FRANKLIN,NJ
7416,006973358,6973358,JCPL,7416,FRANKLIN,NJ
7417,617976758,617976758,RECO,7417,FRANKLIN LAKES,NJ
7418,006973358,6973358,JCPL,7418,GLENWOOD,NJ
7419,006973358,6973358,JCPL,7419,HAMBURG,NJ
7420,006973358,6973358,JCPL,7420,HASKELL,NJ
7421,617976758,617976758,RECO,7421,HEWITT,NJ
7423,006973812,6973812,PSEG,7423,HO HO KUS,NJ
7424,006973812,6973812,PSEG,7424,LITTLE FALLS,NJ
7428,006973358,6973358,JCPL,7428,MC AFEE,NJ
7430,617976758,617976758,RECO,7430,MAHWAH,NJ
7432,006973812,6973812,PSEG,7432,MIDLAND PARK,NJ
7432,617976758,617976758,RECO,7432,MIDLAND PARK,NJ
7435,006973358,6973358,JCPL,7435,NEWFOUNDLAND,NJ
7435,617976758,617976758,RECO,7435,NEWFOUNDLAND,NJ
7436,006973812,6973812,PSEG,7436,OAKLAND,NJ
7436,617976758,617976758,RECO,7436,OAKLAND,NJ
7438,006973358,6973358,JCPL,7438,OAK RIDGE,NJ
7439,006973358,6973358,JCPL,7439,OGDENSBURG,NJ
7440,006973358,6973358,JCPL,7440,PEQUANNOCK,NJ
7442,006973358,6973358,JCPL,7442,POMPTON LAKES,NJ
7444,006973358,6973358,JCPL,7444,POMPTON PLAINS,NJ
7444,006973812,6973812,PSEG,7444,POMPTON PLAINS,NJ
7446,006973812,6973812,PSEG,7446,RAMSEY,NJ
7446,617976758,617976758,RECO,7446,RAMSEY,NJ
7450,006973812,6973812,PSEG,7450,RIDGEWOOD,NJ
7451,006973812,6973812,PSEG,7451,RIDGEWOOD,NJ
7452,006973812,6973812,PSEG,7452,GLEN ROCK,NJ
7456,006973358,6973358,JCPL,7456,RINGWOOD,NJ
7456,006973812,6973812,PSEG,7456,RINGWOOD,NJ
7456,617976758,617976758,RECO,7456,RINGWOOD,NJ
7457,006973358,6973358,JCPL,7457,RIVERDALE,NJ
7457,006973812,6973812,PSEG,7457,RIVERDALE,NJ
7458,006973812,6973812,PSEG,7458,SADDLE RIVER,NJ
7458,617976758,617976758,RECO,7458,SADDLE RIVER,NJ
7460,006973358,6973358,JCPL,7460,STOCKHOLM,NJ
7461,006973358,6973358,JCPL,7461,SUSSEX,NJ
7461,617976758,617976758,RECO,7461,SUSSEX,NJ
7462,006973358,6973358,JCPL,7462,VERNON,NJ
7462,617976758,617976758,RECO,7462,VERNON,NJ
7463,006973812,6973812,PSEG,7463,WALDWICK,NJ
7465,006973358,6973358,JCPL,7465,WANAQUE,NJ
7465,006973812,6973812,PSEG,7465,WANAQUE,NJ
7465,617976758,617976758,RECO,7465,WANAQUE,NJ
7470,006973358,6973358,JCPL,7470,WAYNE,NJ
7470,006973812,6973812,PSEG,7470,WAYNE,NJ
7480,006971618NJ,006971618NJ,ACE,7480,WEST MILFORD,NJ
7480,006973358,6973358,JCPL,7480,WEST MILFORD,NJ
7480,006973812,6973812,PSEG,7480,WEST MILFORD,NJ
7480,617976758,617976758,RECO,7480,WEST MILFORD,NJ
7481,006973812,6973812,PSEG,7481,WYCKOFF,NJ
7481,617976758,617976758,RECO,7481,WYCKOFF,NJ
7495,617976758,617976758,RECO,7495,MAHWAH,NJ
7501,006971618NJ,006971618NJ,ACE,7501,PATERSON,NJ
7501,006973812,6973812,PSEG,7501,PATERSON,NJ
7502,006973812,6973812,PSEG,7502,PATERSON,NJ
7503,006973812,6973812,PSEG,7503,PATERSON,NJ
7504,006973812,6973812,PSEG,7504,PATERSON,NJ
7505,006971618NJ,006971618NJ,ACE,7505,PATERSON,NJ
7505,006973812,6973812,PSEG,7505,PATERSON,NJ
7506,006973812,6973812,PSEG,7506,HAWTHORNE,NJ
7508,006973812,6973812,PSEG,7508,HALEDON,NJ
7510,006973812,6973812,PSEG,7510,PATERSON,NJ
7512,006973812,6973812,PSEG,7512,TOTOWA,NJ
7512,617976758,617976758,RECO,7512,TOTOWA,NJ
7513,006973812,6973812,PSEG,7513,PATERSON,NJ
7514,006973812,6973812,PSEG,7514,PATERSON,NJ
7522,006973812,6973812,PSEG,7522,PATERSON,NJ
7524,006973812,6973812,PSEG,7524,PATERSON,NJ
7544,006973812,6973812,PSEG,7544,PATTERSON,NJ
7601,006971618NJ,006971618NJ,ACE,7601,HACKENSACK,NJ
7601,006973812,6973812,PSEG,7601,HACKENSACK,NJ
7603,006973812,6973812,PSEG,7603,BOGOTA,NJ
7604,006973812,6973812,PSEG,7604,HASBROUCK HEIGHTS,NJ
7605,006973812,6973812,PSEG,7605,LEONIA,NJ
7606,006973812,6973812,PSEG,7606,SOUTH HACKENSACK,NJ
7607,006973812,6973812,PSEG,7607,MAYWOOD,NJ
7608,006973812,6973812,PSEG,7608,TETERBORO,NJ
7620,617976758,617976758,RECO,7620,ALPINE,NJ
7621,006973812,6973812,PSEG,7621,BERGENFIELD,NJ
7624,006973812,6973812,PSEG,7624,CLOSTER,NJ
7624,617976758,617976758,RECO,7624,CLOSTER,NJ
7626,006973812,6973812,PSEG,7626,CRESSKILL,NJ
7626,617976758,617976758,RECO,7626,CRESSKILL,NJ
7627,006973812,6973812,PSEG,7627,DEMAREST,NJ
7627,617976758,617976758,RECO,7627,DEMAREST,NJ
7628,006973812,6973812,PSEG,7628,DUMONT,NJ
7630,006973812,6973812,PSEG,7630,EMERSON,NJ
7631,006973812,6973812,PSEG,7631,ENGLEWOOD,NJ
7632,006973812,6973812,PSEG,7632,ENGLEWOOD CLIFFS,NJ
7640,617976758,617976758,RECO,7640,HARRINGTON PARK,NJ
7641,006973812,6973812,PSEG,7641,HAWORTH,NJ
7641,617976758,617976758,RECO,7641,HAWORTH,NJ
7642,006973812,6973812,PSEG,7642,HILLSDALE,NJ
7643,006973812,6973812,PSEG,7643,LITTLE FERRY,NJ
7644,006973812,6973812,PSEG,7644,LODI,NJ
7645,006973358,6973358,JCPL,7645,MONTVALE,NJ
7645,006973812,6973812,PSEG,7645,MONTVALE,NJ
7645,617976758,617976758,RECO,7645,MONTVALE,NJ
7646,006973812,6973812,PSEG,7646,NEW MILFORD,NJ
7647,617976758,617976758,RECO,7647,NORTHVALE,NJ
7648,006973812,6973812,PSEG,7648,NORWOOD,NJ
7648,617976758,617976758,RECO,7648,NORWOOD,NJ
7649,006973812,6973812,PSEG,7649,ORADELL,NJ
7650,006973812,6973812,PSEG,7650,PALISADES PARK,NJ
7652,006973812,6973812,PSEG,7652,PARAMUS,NJ
7656,617976758,617976758,RECO,7656,PARK RIDGE,NJ
7657,006973812,6973812,PSEG,7657,RIDGEFIELD,NJ
7660,006973812,6973812,PSEG,7660,RIDGEFIELD PARK,NJ
7661,006973812,6973812,PSEG,7661,RIVER EDGE,NJ
7662,006973812,6973812,PSEG,7662,ROCHELLE PARK,NJ
7662,617976758,617976758,RECO,7662,ROCHELLE PARK,NJ
7663,006973812,6973812,PSEG,7663,SADDLE BROOK,NJ
7666,006973812,6973812,PSEG,7666,TEANECK,NJ
7670,006973812,6973812,PSEG,7670,TENAFLY,NJ
7675,006973358,6973358,JCPL,7675,WESTWOOD,NJ
7675,006973812,6973812,PSEG,7675,WESTWOOD,NJ
7675,617976758,617976758,RECO,7675,WESTWOOD,NJ
7676,006973812,6973812,PSEG,7676,TOWNSHIP OF WASHINGTON,NJ
7677,006973812,6973812,PSEG,7677,WOODCLIFF LAKE,NJ
7701,006973358,6973358,JCPL,7701,RED BANK,NJ
7702,006973358,6973358,JCPL,7702,SHREWSBURY,NJ
7704,006973358,6973358,JCPL,7704,FAIR HAVEN,NJ
7706,006973812,6973812,PSEG,7706,CALDWELL,NJ
7710,006973358,6973358,JCPL,7710,ADELPHIA,NJ
7711,006973358,6973358,JCPL,7711,ALLENHURST,NJ
7712,006971618NJ,006971618NJ,ACE,7712,ASBURY PARK,NJ
7712,006973358,6973358,JCPL,7712,ASBURY PARK,NJ
7712,006973812,6973812,PSEG,7712,ASBURY PARK,NJ
7715,006973358,6973358,JCPL,7715,BELMAR,NJ
7716,006973358,6973358,JCPL,7716,ATLANTIC HIGHLANDS,NJ
7717,006973358,6973358,JCPL,7717,AVON BY THE SEA,NJ
7718,006973358,6973358,JCPL,7718,BELFORD,NJ
7718,006973812,6973812,PSEG,7718,BELFORD,NJ
7719,006973358,6973358,JCPL,7719,BELMAR,NJ
